id,product,component,reporter,bug_status,resolution,priority,bug_severity,version,short_desc,opendate,dup_list,root_id,disc_id
1783,Tomcat 4,Catalina,jupham,RESO,FIXE,P1,nor,4.0 M,Tomcat4 does not support DTD spec 2.3 for error-page declarations in the webapp web.xml,5/16/2001,,,
1784,Batik -,SVG View,vincent.hardy,RESO,FIXE,P1,nor,1.0 B,Keyboard short-cuts do not work in JSVGCanvas,5/16/2001,,,
1786,Batik -,SVG DOM,carnold,RESO,FIXE,P1,min,1.0 B,Null pointer exception in creation of DOMException,5/16/2001,,,
1787,Batik -,SVG DOM,carnold,RESO,FIXE,P1,nor,1.0 B,Bugs when Element.insertBefore() and append()  of document fragments,5/16/2001,,,
1788,Tomcat 4,Connecto,egcs,RESO,DUPL,P1,cri,Night,mod_webapp errors in Win2k,5/16/2001,,3509,1788
1790,Batik -,SVG DOM,carnold,RESO,FIXE,P1,min,1.0 B,characterData.deleteData and .replaceData() leave last character,5/16/2001,,,
1791,Batik -,SVG DOM,carnold,RESO,FIXE,P1,nor,1.0 B,"DOMImplementation.hasFeature() not case insensitive, missing XML 1.0 and Core 2.0",5/16/2001,,,
1792,Batik -,SVG DOM,carnold,RESO,FIXE,P1,nor,1.0 B,"Element.getElementsByTagName searches descendant and self, not just descendant",5/16/2001,,,
1793,Xerces-J,Core,thomas2.maesing,NEW,---,P1,nor,1.3.1,Validating with different character sets between content and declaration,5/17/2001,,,
1794,Ant,Optional,robert.watkins,RESO,FIXE,P5,enh,1.5,New feature: Set a property on test failure,5/17/2001,,,
1795,Fop - No,general,dominik.berger,CLOS,FIXE,P1,nor,0.17,table-cell background colour doesn't work.,5/17/2001,,,
1796,Tomcat 3,Unknown,patrick.n.stutz,RESO,INVA,P1,nor,3.1 F,TOmcat Intermittentley shutting down,5/17/2001,,,
1798,Tomcat 3,Connecto,bugzilla,RESO,FIXE,P3,cri,3.2.x,Tomcat 3.2.2b5 with Apache and ajp13 stops responding after some hour of work,5/17/2001,,,
1799,ORO,Main,dshriver,CLOS,INVA,P1,nor,2.0.2,possible bug in ORO's Util.substitute,5/17/2001,,,
1801,Log4j -,Other,joelr,RESO,FIXE,P1,enh,1.1be,Request for NDC.peek() method.,5/17/2001,,,
1802,Tomcat 3,Unknown,joe,RESO,FIXE,P1,maj,3.2.1,flush() broken when using response.getWriter(),5/17/2001,,,
1804,Tomcat 3,Connecto,spambait,CLOS,LATE,P3,nor,3.2.1,C++ comments compile failure,5/17/2001,,,
1806,Tomcat 3,Auth,adb,RESO,FIXE,P1,nor,3.2.x,Form login page does not call authenticate() if html page is protected,5/17/2001,,,
1807,Tomcat 3,Jasper,adb,RESO,FIXE,P1,nor,3.2.x,JspFactoryImpl.java causes NullPointerException in releasePageContext,5/18/2001,,,
1808,Tomcat 3,Encoding,vince-jakarta,CLOS,LATE,P5,min,3.3.x,the name '8859_1' used for iso-8859-1 is not a valid alias for that charset,5/18/2001,,,
1809,Tomcat 3,Config,hans,RESO,FIXE,P3,nor,3.3.x,Fix AJP13 in server.xml section in mod_jk.howto.html,5/18/2001,,,
1811,Xerces-J,Schema-S,ytaylor,RESO,INVA,P3,nor,1.3.1,key and keyref not kicking in,5/18/2001,,,
1812,Ant,Document,Daniel.Barclay,RESO,FIXE,P1,nor,1.3,"""Developing with Ant"" section has no pointer to API documentation",5/18/2001,,,
1813,Log4j -,Other,ralph,RESO,WONT,P1,enh,1.1be,Requested: Please add additional convenience getInstance() signature,5/18/2001,,,
1814,Xerces-J,DOM,carnold,RESO,FIXE,P1,nor,1.4,DocumentEvent.createEvent() doesn't recognize event names in spec,5/18/2001,,,
1815,Batik -,SVG DOM,carnold,RESO,FIXE,P1,nor,1.0 B,"DocumentEvent.createEvent() doesn't recognize ""Events"", ""MutationEvents"", etc",5/18/2001,,,
1816,Taglibs,Input Ta,bstocum,CLOS,FIXE,P1,nor,unspe,"errors in your documentation,",5/18/2001,,,
1818,Tomcat 4,Jasper,prasad.subramanian,RESO,FIXE,P5,nor,4.0 B,<jsp:params> under <jsp:include> does not give a translation time error,5/18/2001,,,
1819,Tomcat 4,Jasper,prasad.subramanian,RESO,FIXE,P5,nor,4.0 B,Incorrect syntax in XML view generated by XMLOutputter.,5/18/2001,,,
1822,Tomcat 3,Servlet,nigel,CLOS,DUPL,P1,nor,3.2.1,Tomcat Date Headers wrong,5/19/2001,,345,345
1823,Tomcat 3,Config,jt362,RESO,INVA,P1,maj,3.2.1,The tomcat.bat file has an error in it...CLASSPATH related,5/19/2001,,,
1829,Tomcat 3,Connecto,wonglh,RESO,LATE,P3,nor,3.2.1,"In afterBody, response.getStatus() return different value in Win2000 and Linux",5/20/2001,,,
1834,Ant,Build Pr,liamo,RESO,INVA,P1,nor,1.3,[javac] java.lang.InternalError: when compiling Sample code with ant1.3,5/21/2001,,,
1839,Ant,Core tas,arosen,RESO,FIXE,P1,min,1.3,"Mkdir.java: ""succesful"" should be ""successful""",5/21/2001,,,
1840,Ant,Optional,arosen,RESO,FIXE,P1,min,1.3,"MSVSSGET.java: ""succesful"" should be ""successful""",5/21/2001,,,
1841,Log4j -,Appender,paul,RESO,REMI,P1,cri,1.1,Crash in RollingFileAppenderBeanInfo,5/21/2001,,,
1842,Tomcat 3,Unknown,nclayton,RESO,WORK,P5,nor,3.1 F,UTF-8 Meta Tags ignored in JSPS,5/21/2001,,,
1847,Ant,Core tas,donald.m.stewart,RESO,DUPL,P5,enh,1.5,javac task,5/21/2001,,4406,1847
1848,Ant,Optional,katkere,RESO,FIXE,P1,nor,1.3,TraXLiaison does not close its output stream,5/21/2001,,,
1849,Ant,Wrapper,g42,RESO,FIXE,P5,min,1.3,ANT_HOME,5/21/2001,,,
1850,Tomcat 4,Catalina,mamster,RESO,FIXE,P1,nor,4.0 M,ContextBindings.java bug in unbindThread,5/21/2001,,,
1851,Tomcat 3,Unknown,Henne,RESO,FIXE,P3,nor,3.2.1,encodeURL doesnt work with https:... adresses.,5/22/2001,[1853],1851,1851
1852,Tomcat 3,Jasper,danielv,RESO,INVA,P1,cri,3.2.1,JSP pages fail to compile,5/22/2001,,,
1853,Tomcat 3,Unknown,Henne,RESO,DUPL,P3,nor,3.2.1,encodeURL doesnt work with https:... adresses.,5/22/2001,,1851,1851
1854,Tomcat 3,Config,neeme.praks,RESO,INVA,P3,nor,3.3 M,Mapping a servlet to the root of the site results in NPE,5/22/2001,,,
1855,Taglibs,Unknown,ats37,CLOS,FIXE,P3,nor,unspe,Log tablib (and possibly others) missing from nightly builds,5/22/2001,,,
1857,Tomcat 3,Servlet,rhb,RESO,INVA,P1,nor,3.1 F,StringIndexOutOfBounds after closing HttpServletResponse,5/22/2001,,,
1858,Tomcat 3,Config,ppronzola,RESO,INVA,P1,nor,3.1 F,just after intalling and launching bin/startup.sh,5/22/2001,,,
1859,Fop - No,general,PolleyChristopherW,CLOS,WONT,P3,min,0.17,org.apache.fop.apps.Driver.reset() doesn't fully reset driver,5/22/2001,[3655],1859,1859
1861,Tomcat 3,Auth,jph,RESO,LATE,P3,enh,3.2.1,People are unable to bookmark a servlet login page,5/22/2001,[4048],1861,1861
1863,Ant,Core,amit1s,RESO,DUPL,P1,maj,1.3,antRun has Control M in the jar distribution which results in failure during the usage of fork and other tasks,5/22/2001,,837,837
1866,Tomcat 3,Connecto,Mitsuru.Sato,RESO,FIXE,P1,nor,3.2.1,JSP/Servlet receives SSL Client Certificates as String type,5/22/2001,,,
1867,Tomcat 4,Unknown,mrobinson,CLOS,WONT,P1,maj,4.0 M,error page exception attribute not set from servlet,5/22/2001,,,
1870,Tomcat 3,Unknown,hartnellg,RESO,FIXE,P1,nor,3.2.1,wbmp images fail to display on wap phone simulators,5/23/2001,,,
1872,Tomcat 3,Servlet,frumkinj,RESO,FIXE,P1,nor,3.1 F,Installation instructions for compiling src need updating,5/23/2001,,,
1873,Ant,Core tas,colin,RESO,FIXE,P1,nor,1.5,new EAR task is not listed as task in listing of core tasks,5/23/2001,,,
1876,Log4j -,Other,kblack,RESO,FIXE,P3,maj,1.1,Namespaces omitted in examples,5/23/2001,,,
1877,Tomcat 4,Catalina,rich,RESO,INVA,P3,nor,Night,Tomcat not recognizing packaged servlets,5/23/2001,,,
1880,Batik -,SVG View,Gerd.Castan,CLOS,REMI,P3,blo,1.0 B,any SVG file looks like pay tv without decoder,5/23/2001,[2045],1880,1880
1881,Ant,Optional,robert.watkins,RESO,FIXE,P5,enh,1.3,WeblogicDeploymentTool doesn't fail when there's an error.,5/23/2001,,,
1882,Tomcat 3,Jasper,jozsef.kiss-beck,RESO,INVA,P1,nor,3.2.1,Error:500 IllegalAccessError while compiling jsp examples,5/24/2001,,,
1883,Tomcat 3,Servlet,paul.chapman,RESO,FIXE,P1,nor,3.2.1,rmi class loading,5/24/2001,,,
1884,ORO,Main,larrybar,CLOS,FIXE,P5,nor,Unkno,"PatternMatcherInput(String, int, int) has several problems with Awk on ORO 2.0.3",5/24/2001,,,
1885,Tomcat 3,Jasper,shyam_16,RESO,INVA,P1,nor,3.1 F,JasperException: Unable to compile class for JSPerror,5/24/2001,,,
1886,Taglibs,Unknown,cgreco,CLOS,WONT,P1,nor,unspe,No way to set Liaison for XSLTProcessor created by <xsl:apply>,5/24/2001,,,
1888,Xerces-J,Schema-S,nikolaymetchev,RESO,FIXE,P1,cri,1.4,Xerces throws a class cast exception,5/24/2001,,,
1889,Batik -,(RFE) Re,vincent.hardy,RESO,REMI,P1,nor,1.0 B,Add DOM Tests from Curt Arnold,5/24/2001,,,
1893,Tomcat 3,Encoding,sjones,RESO,FIXE,P3,maj,3.2.1,Tomcat 3.2.1 does not recognize URLs containing encoded spaces,5/24/2001,,,
1899,Ant,Core tas,info,RESO,WORK,P1,nor,1.3,wrong path in zip-files,5/25/2001,,,
1900,Tomcat 4,Catalina,jhunter,RESO,FIXE,P5,nor,4.0 M,access log date prints 24:58 instead of 00:58,5/25/2001,,,
1901,Tomcat 4,Catalina,jhunter,RESO,FIXE,P5,nor,4.0 M,HTTP/0.9 requests aren't understood,5/25/2001,,,
1902,Tomcat 4,Catalina,jhunter,RESO,FIXE,P3,maj,4.0 M,Filter request wrapping fails on the first request,5/25/2001,,,
1904,ORO,Main,Gary_Weaver,CLOS,FIXE,P3,nor,2.0.2,RegexFilenameFilter constructor not setting options,5/25/2001,,,
1905,Tomcat 4,Catalina,mail,RESO,INVA,P1,nor,4.0 M,<error-page> entry in web.xml does not work with servlets,5/25/2001,,,
1906,Tomcat 4,Unknown,yak,RESO,DUPL,P1,nor,4.0 B,webapps contaminating each others namespaces,5/25/2001,,1219,1219
1907,Batik -,Test Too,tanner,RESO,FIXE,P1,nor,1.0 B,unzip of files has bad perms for unix,5/25/2001,,,
1911,Ant,Build Pr,rkaushik,RESO,FIXE,P1,nor,1.3,ant hangs when javadoc run on several packagenames,5/26/2001,,,
1914,Tomcat 4,Catalina,mayank.shah,RESO,FIXE,P1,blo,Unkno,SingleSignOn Not working with Beta 5,5/26/2001,,,
1915,Xerces-J,DOM,ifaber,CLOS,FIXE,P1,nor,1.4,Attributes not copied when using importNode method,5/27/2001,,,
1917,Xerces-J,Core,elharo,NEW,---,P1,maj,1.4,DTD validator does not check namespace attributes,5/27/2001,"[3461, 4558]",1917,1917
1918,Ant,Core,ggregory,RESO,DUPL,P1,nor,1.5,Target element description attribute does not support ${name},5/27/2001,,34823,1918
1919,Tomcat 4,Catalina,mazzuca,RESO,FIXE,P5,cri,4.0 M,Exception when serializing a custom object via RMI ...,5/27/2001,,,
1920,Tomcat 3,Servlet,ruvinsky,RESO,FIXE,P1,nor,3.2.1,"The current implementation of HttpServletResponse::setHeader( String, String ) should not secretly try to parse the String header value parameter to an integer when the header name is ""Content-Type""",5/27/2001,,,
1921,Tomcat 3,Jasper,franz.mueller,RESO,INVA,P1,blo,3.2 F,Using >= 150 CustomTags on a JSP breaks the VM for all Tomcats (4.0b5/3.2.2b3-b5),5/27/2001,,,
1922,Tomcat 4,Webapps:,vgendler,RESO,WONT,P1,nor,4.0 M,Instantiation of Java classes conventions broken,5/27/2001,,,
1923,Fop - No,awt rend,dominik.berger,CLOS,FIXE,P1,nor,0.17,text-decoration does not work,5/28/2001,,,
1924,Tomcat 3,Jasper,rknight,RESO,WORK,P1,blo,3.2.1,JSP include of static JSP generates bad code,5/28/2001,,,
1929,Tomcat 4,Webapps:,tanner,RESO,WONT,P1,nor,4.0 M,example.war does not unpack itself,5/29/2001,,,
1931,Xerces-J,SAX,faensen,RESO,WORK,P1,nor,1.4,NullPointerException when parsing character stream InputSource,5/29/2001,,,
1932,Tomcat 4,Webapps:,marcel,RESO,INVA,P1,nor,4.0 M,</Context> not being recognized,5/29/2001,,,
1934,Log4j -,Appender,graham.stock,RESO,REMI,P3,nor,1.1,RollingFileAppender fails using Microsoft JVM,5/29/2001,,,
1935,Tomcat 3,Unknown,jonathan_pierce,RESO,FIXE,P5,nor,3.2.x,tomcat.bat doesn't load non .jar libraries,5/29/2001,,,
1937,Batik -,(RFE) Re,vincent.hardy,RESO,FIXE,P1,nor,1.0 B,Accept Header in Batik,5/29/2001,,,
1939,Tomcat 3,Config,lhsiung,RESO,INVA,P1,nor,3.1.1,How to restrict access to directory via FTP in Tomcat?,5/29/2001,,,
1940,Tomcat 4,Unknown,jemiller,RESO,WORK,P1,cri,4.0 B,javax.servlet.request.key-size and javax.servlet.request.cipher-suite attributes not being set correctly for SSL connections in Tomcat 4.0 Beta 5,5/29/2001,,,
1944,Tomcat 4,Jasper,dragzhb,RESO,DUPL,P1,nor,4.0 M,request,5/31/2001,[2509],2469,1944
1945,Tomcat 4,Jasper,dragzhb,RESO,WORK,P1,nor,4.0 M,UTF-8 encoding,5/31/2001,,,
1948,Tomcat 3,Connecto,burenkov,RESO,INVA,P1,nor,3.2.1,ajp13 bug,6/1/2001,,,
1949,Tomcat 3,Servlet,thibault.frey,RESO,FIXE,P1,nor,3.3 M,session attributes not unbound on shutdown,6/1/2001,,,
1952,Fop - No,pdf,rbdave,CLOS,WORK,P1,cri,all,color attribute to table content overflowing on next page,6/1/2001,,,
1954,Taglibs,Unknown,christian.buchegger,CLOS,FIXE,P1,nor,unspe,for tag does not corectly initialize the counter in case the handler is reused,6/1/2001,,,
1955,Tomcat 3,Unknown,ekrem_aksoy,RESO,INVA,P1,nor,3.2.1,Session handling problem,6/1/2001,,,
1956,Ant,Core,chris,RESO,DUPL,P3,enh,1.3,"Ant v1.3 SIGSEGV with JDK1.4 (RH7.1, x86)",6/1/2001,,2136,1956
1957,Ant,Wrapper,atzur,RESO,FIXE,P3,nor,1.3,Long filenames problems in ant.bat,6/1/2001,,,
1958,Ant,Optional,ggregory,RESO,WONT,P1,nor,1.5,FTP task is not in 1.4alpha builds,6/1/2001,,,
1960,Log4j -,Appender,joelr,RESO,LATE,P1,nor,1.1be,Extending the standard layout class and implementing writeHeader() causes FileAppender to write header multiple times between application activations.,6/1/2001,,,
1961,Tomcat 3,Config,graham,RESO,WONT,P5,nor,3.2.1,Add JNLP mime type to default config,6/1/2001,,,
1962,Ant,Build Pr,spage,RESO,WONT,P1,nor,1.3,lib/optional.jar is missing from the binary ant distribution,6/1/2001,,,
1963,Ant,Document,spage,RESO,FIXE,P1,nor,1.3,docs don't mention that style task requires lib/optional.jar,6/1/2001,,,
1964,Tomcat 3,Config,mtsinc,RESO,WORK,P5,nor,3.2.x,javax.servlet.ServletException: Missing message for key index.title (CLASSPATH for struts),6/1/2001,,,
1965,Xerces-J,SAX,roytman,NEW,---,P3,maj,1.4,Parser random validating errors when parsing in multiple threads,6/1/2001,,,
1966,Tomcat 4,Jasper,jeff,RESO,FIXE,P1,nor,Night,"unpackWARs=""false"" causes ""foundation"" taglib to fail",6/1/2001,,,
1967,Fop - No,page-mas,patr,CLOS,FIXE,P1,nor,0.17,blank-or-not-blank behavior,6/2/2001,,,
1972,Fop - No,pdf,dford,CLOS,FIXE,P1,nor,all,text color not working after a page break,6/2/2001,,,
1973,Xerces-J,Other,n.schmitt,NEW,---,P3,nor,CVS e,compiler errors within org.apache.utils.regexp,6/2/2001,,,
1974,Xerces-J,HTMLDOM,n.schmitt,NEW,---,P5,nor,CVS e,HTMLDOM uses to deprecated types when using SAX2,6/2/2001,,,
1975,Tomcat 4,Catalina,ddon,RESO,WORK,P1,cri,4.0 M,Sharing session information between JSPs,6/2/2001,,,
1978,Xerces-J,Schema-S,thomas2.maesing,RESO,FIXE,P1,maj,1.4,Problem with attributeGroup in imported Namespace,6/3/2001,,,
1979,Ant,Core,bonny.rais,RESO,DUPL,P1,maj,1.3,DirectoryScanner.match fails when case differs on Windows OS's,6/3/2001,,368,368
1986,Tomcat 3,Jasper,rflash,RESO,INVA,P1,nor,3.2.1,Netscape 4.75 compatibility,6/4/2001,,,
1987,Log4j -,Other,paul.houghton,RESO,INVA,P3,nor,1.1,Location info incorrect because FQCN can not be overriden,6/4/2001,,,
1993,Tomcat 3,Servlet,rory.carr,RESO,FIXE,P3,nor,3.2.1,"ServletInputStream  read() function returns signed , unsigned int expected",6/4/2001,,,
1994,Ant,Core,skehlet,RESO,WONT,P3,nor,1.5,ProjectHelper.replaceProperties() has a bug in $... expansion,6/4/2001,,,
1995,Tomcat 4,Webapps:,mrobinson,RESO,FIXE,P3,cri,4.0 M,requestDispatcher.include fails on first invocation of webapp,6/4/2001,,,
1996,Ant,Core tas,spage,RESO,FIXE,P3,nor,1.3,style task's out parameter ignores destdir,6/4/2001,,,
1997,Ant,Core tas,boris,RESO,DUPL,P3,maj,1.3,fail task should support unless attribute,6/5/2001,,1380,1380
1998,Fop - No,pdf,str8fun,CLOS,FIXE,P3,nor,0.17,linefeed-treatment not understood,6/5/2001,[2127],1998,1998
2004,Tomcat 3,Connecto,burenkov,RESO,INVA,P3,maj,3.2.1,"[jk_ajp12_worker.c (596)]: ajpv12_handle_response, error writing back to server",6/5/2001,,,
2008,Ant,Document,rxh,RESO,FIXE,P3,nor,1.3,Javadoc task description typo/undocumented attributes,6/5/2001,,,
2010,Xerces-J,Serializ,aroy,RESO,FIXE,P3,nor,1.4,XMLSerializer is final,6/5/2001,,,
2011,Ant,Document,rxh,RESO,FIXE,P3,nor,1.3,Undocumented attributes generated from antstructure,6/5/2001,,,
2015,Ant,Core tas,bsanders,RESO,FIXE,P3,enh,1.3,Add vssver.scc to default excludes,6/5/2001,,,
2016,Tomcat 4,Connecto,A.Schild,RESO,FIXE,P3,min,4.0 M,Using mod_webapp without 'Port 80' in httpd.conf fail to load,6/5/2001,,,
2018,Tomcat 4,Catalina,dpo,RESO,FIXE,P3,nor,4.0 M,kill the shutdown process,6/6/2001,,,
2022,Tomcat 3,Unknown,mjremijan,CLOS,LATE,P3,maj,3.3 M,java.lang.VerifyError...Illegal target of jump or branch,6/6/2001,,,
2025,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,maj,1.4,2 elements in each other's substitutionGroup causes infinite loop,6/6/2001,,,
2026,Xerces-J,Schema-D,nddelima,CLOS,FIXE,P3,nor,1.4,The parser reports errors while parsing a schema having gMonth datatype values with time zones.,6/6/2001,,,
2027,Xerces-J,Schema-D,nddelima,CLOS,FIXE,P3,nor,1.4,The parser does not support some of character class block escapes used in regular expressions for patterns,6/6/2001,,,
2028,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,processContents value ignored on 2nd <any> in sequence,6/6/2001,,,
2029,Xerces-J,Schema-D,nddelima,NEW,---,P3,nor,1.4,"The parser does not report errors for some invalid regular expressions used with the facet, pattern",6/6/2001,,,
2033,Tomcat 3,Webapps,james_thomas,RESO,FIXE,P3,nor,3.2.1,FileNotFoundException when deploying war files without directory entries (e.g. for the MANIFEST),6/6/2001,,,
2035,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,xsi:type error not reported,6/6/2001,,,
2036,Tomcat 3,Jasper,iillyyaa,RESO,INVA,P3,enh,3.2.1,XML-style JSP tags are not supported by Jasper,6/6/2001,,,
2037,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,min,1.4,invalid element declaration error not reported,6/6/2001,,,
2038,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,min,1.4,"<all> in <complexType> cannot have minOccurs=""0""",6/6/2001,,,
2041,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,min,1.4,UPA: cannot have 2 identical <element>s in <choice>,6/6/2001,,,
2042,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,<keyref> error (missing required <field>) not reported,6/6/2001,,,
2044,Tomcat 3,Unknown,horombo,RESO,FIXE,P3,nor,3.2.1,"Error 500: Can't happen - classname is null, who added this ?",6/6/2001,,,
2045,Batik -,SVG Rast,email,RESO,DUPL,P3,maj,1.0 B,Rasteriser output distorted,6/7/2001,,1880,1880
2047,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,UPA: cannot have overlapping <any> and <element> in <choice>,6/7/2001,,,
2048,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,UPA: sequential <element>s in <complexType> cannot overlap,6/7/2001,[2131],2048,2048
2049,Xerces-J,JAXP,garyp,RESO,FIXE,P3,maj,1.4,DocumentBuilderFactory expandEntityRef wrongly defaults to false,6/7/2001,,,
2050,Xerces-J,Schema-S,mhuffman,CLOS,INVA,P3,nor,1.4,model group duplicate <element>s must have same global type,6/7/2001,,,
2053,Ant,Core tas,peterj,RESO,FIXE,P3,nor,1.3,Zip task adds parent directories,6/7/2001,,,
2054,Xerces-J,SAX,kayingl,RESO,FIXE,P3,nor,1.3.1,Methods getType() from class org.xml.sax.Attributes produce incorrect output.,6/7/2001,,,
2056,Tomcat 3,Auth,gbt,RESO,INVA,P1,blo,3.2.x,Built in user authentication not functional...,6/7/2001,,,
2057,Tomcat 3,Unknown,filiperf,RESO,FIXE,P3,nor,Unkno,URL contains encoded special chars,6/7/2001,,,
2059,Xerces-J,SAX,kayingl,RESO,INVA,P3,nor,1.3.1,SAX2-EXT-1.0: <!ATTLIST a> or <!ATTLIST a > does not trigger the attributeDecl method call,6/7/2001,,,
2060,Log4j -,Layout,vertigino,RESO,FIXE,P3,nor,1.1,DateLayout.setDateFormat fails for a SimpleDateFormat string parameter,6/7/2001,,,
2061,Tomcat 3,Unknown,paint007,RESO,WORK,P3,nor,3.2.1,getLocale() not implemented or not public in HttpServletRequest,6/7/2001,,,
2062,Taglibs,Unknown,pradnya.d.jadhav,CLOS,FIXE,P3,nor,unspe,problem with useBean tag,6/7/2001,,,
2063,JMeter,Main,mmissire,RESO,FIXE,P2,maj,2.1.1,CookieManager truncates cookie values if values contain '=',6/7/2001,,,
2064,Taglibs,Unknown,pradnya.d.jadhav,CLOS,INVA,P3,nor,unspe,needed help on Validate Tag,6/7/2001,,,
2066,Tomcat 4,Unknown,ckimyt,RESO,FIXE,P3,maj,4.0 B,j_security_check form doesn't seem to work in j2sdkee1.3,6/7/2001,,,
2067,Ant,Core tas,kkuip,RESO,FIXE,P3,nor,1.3,"Delete Task is not quiet when ""quiet"" = true",6/7/2001,,,
2069,Tomcat 3,Unknown,stefan.eissing,RESO,FIXE,P3,nor,3.2.x,org.apache.tomcat.core.LocalStrings missing Response codes,6/8/2001,[2070],2069,2069
2070,Tomcat 3,Unknown,stefan.eissing,RESO,DUPL,P3,nor,3.2.x,org.apache.tomcat.core.LocalStrings missing Response codes,6/8/2001,,2069,2069
2072,Ant,Core tas,harras,RESO,DUPL,P3,nor,1.3,classpath element in javac task does not release locked jars,6/8/2001,,383,383
2073,Tomcat 4,Catalina,dave.gabol,RESO,WONT,P3,blo,4.0 M,Startup.bat crashes with JDK1.3.1,6/8/2001,,,
2074,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,"<redefine> of attributeGroup by ""restriction"" reporting error",6/8/2001,,,
2076,Log4j -,Other,huw,RESO,FIXE,P3,nor,1.1,Category and OptionConverter no longer use ClassLoader for Properties,6/8/2001,,,
2077,ORO,Main,hyqiao,CLOS,FIXE,P3,nor,2.0.1,info.pattern.getPattern() method always return null.,6/8/2001,,,
2078,Xerces-J,Serializ,teege,NEW,---,P3,nor,1.4,Outputs internal subset although DOCTYPE disabled.,6/8/2001,,,
2082,Ant,Wrapper,Daniel.Barclay,RESO,FIXE,P3,nor,1.3,"ant.bat strips more than just last occurrence of ""\bin\""",6/8/2001,,,
2085,Fop - No,general,jie.li,CLOS,DUPL,P3,maj,0.17,Out of memory error when building FO Tree,6/8/2001,,1063,1063
2090,Tomcat 4,Jasper,pero,RESO,DUPL,P3,nor,4.0 M,taglibs in tomcat 4 work real slow,6/8/2001,,8290,2090
2091,Tomcat 3,Unknown,harish,RESO,INVA,P3,maj,Unkno,Tomcat server 3 automatically shuts down abnormally; can any body tell why the server is shutting down.,6/8/2001,[2092],2091,2091
2092,Tomcat 3,Unknown,harish,RESO,DUPL,P3,maj,Unkno,Tomcat server 3.2 automatically shuts down abnormally; can any body tell why the server is shutting down.,6/8/2001,,2091,2091
2093,Xerces-J,Other,thomas2.maesing,RESO,FIXE,P1,blo,1.4,Dynamic Validation and XML Schema,6/9/2001,,,
2094,Fop - No,pdf,gutterboy,CLOS,FIXE,P3,min,all,number-rows-spanned not implemented for fo:table-body,6/9/2001,,,
2095,Batik -,GVT,aw,RESO,FIXE,P3,nor,1.0 B,W3C pattern sample is not rendered properly,6/9/2001,,,
2099,Watchdog,Client,stephane,RESO,FIXE,P3,nor,4 (Se,"jsp-gtest.xml: test cases expect ""HTTP/1.0 200 OK""",6/10/2001,,,
2100,Tomcat 3,Unknown,tijmen,CLOS,REMI,P3,min,3.2.2,ApacheModuleJServ.dll not in Tomcat 3.2.2 download,6/10/2001,,,
2101,Ant,Wrapper,eswierk,RESO,FIXE,P3,nor,1.3,run.bat does not detect Ant directory,6/10/2001,,,
2105,Fop - No,pdf,norman.schwerin,CLOS,FIXE,P3,nor,0.17,text-alignment when containing euro sign,6/11/2001,,,
2106,Fop - No,pdf,hille,CLOS,FIXE,P3,nor,0.17,broken justification with numeric umlaut entities,6/11/2001,"[16870, 16955]",2106,2106
2107,Fop - No,pdf,hille,CLOS,INVA,P3,min,0.17,"indentation in ""em"" units is larger than the letter ""m""",6/11/2001,,,
2111,Ant,Core tas,donald_l_taylor_jr,RESO,FIXE,P3,enh,1.3,Request mechanism to indicate progress while logging,6/11/2001,,,
2113,Tomcat 4,Catalina,zavadsky,RESO,INVA,P3,nor,4.0 M,filter tags throw parser exception unless it is first in the web.xml,6/11/2001,,,
2114,Fop - No,general,Georg.Stengl,CLOS,INVA,P3,nor,all,no source for the properties-package,6/11/2001,,,
2115,Xerces-J,Schema-S,mhuffman,CLOS,FIXE,P3,nor,1.4,cos-element-consistent constraint not always applied,6/11/2001,,,
2117,Xerces-J,DOM,pashford,RESO,INVA,P3,maj,1.4,DOMParser does not parse a processing instruction properly,6/11/2001,,,
2118,Tomcat 3,Auth,jmartine,RESO,FIXE,P3,nor,3.2.x,Incosistent behaviuor updating OriginalLocation in FormAuthHandler Class,6/11/2001,[2147],2118,2118
2120,Ant,Document,rxh,RESO,FIXE,P3,nor,1.3,Tar/Tarfileset task typo in Documentation,6/11/2001,,,
2121,Regexp,Other,edwin,CLOS,FIXE,P3,nor,unspe,'.' or '-' in bracket expression gives unexpected results,6/11/2001,"[810, 2122]",2121,810
2122,Regexp,Other,lmoore,CLOS,DUPL,P3,nor,unspe,problem with character class sub-parser,6/11/2001,,2121,810
2126,Tomcat 4,Jasper,illuusio,RESO,FIXE,P3,nor,Night,Class reloading doesn't work,6/12/2001,,,
2127,Fop - No,pdf,jigesh_v,CLOS,DUPL,P3,cri,0.17,Preserve the Line breaks,6/12/2001,,1998,1998
